Shimmer1	Shimmer1	Shimmer1	Shimmer1
Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z
CAL	CAL	CAL	CAL
mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)
2888611,389	1,634	-0,634	-13,584
2888616,272	1,446	-0,703	-13,624
2888621,155	1,525	-0,564	-13,614
2888626,038	1,515	-0,564	-13,624
2888630,920	1,574	-0,574	-13,614
2888635,803	1,525	-0,535	-13,584
2888640,686	1,277	-0,495	-13,782
2888645,569	0,733	0,139	-13,624
2888650,452	0,812	-0,129	-13,624
2888655,334	1,366	-0,723	-13,901
2888660,217	1,911	-0,089	-13,762
2888665,100	1,911	-0,871	-13,683
2888669,983	1,673	-0,772	-13,644
2888674,866	1,624	-0,842	-13,604
2888679,749	1,782	-0,733	-13,475
2888684,631	1,752	-0,614	-13,604
2888689,514	1,545	-0,495	-13,594
2888694,397	1,525	-0,604	-13,554
2888699,280	1,347	-0,624	-13,297
2888704,163	1,594	-0,644	-13,366
2888709,045	1,465	-0,594	-13,713
2888713,928	1,515	-0,475	-13,653
2888718,811	1,485	-0,614	-13,584
2888723,694	1,624	-0,663	-13,574
2888728,577	1,574	-0,634	-13,663
2888733,459	1,515	-0,733	-13,386
2888738,342	1,356	-0,624	-13,644
2888743,225	1,485	-0,644	-13,505
2888748,108	1,554	-0,574	-13,703
2888752,991	1,594	-0,564	-13,624
2888757,874	1,624	-0,554	-13,644
2888762,756	1,624	-0,614	-13,564
2888767,639	1,485	-0,624	-13,505
2888772,522	1,495	-0,624	-13,673
2888777,405	1,366	-0,604	-13,485
2888782,288	1,564	-0,574	-13,535
2888787,170	1,535	-0,475	-13,683
2888792,053	1,455	-0,634	-13,495
2888796,936	1,554	-0,653	-13,584
2888801,819	1,455	-0,525	-13,663
2888806,702	1,446	-0,614	-13,525
2888811,584	1,475	-0,634	-13,584
2888816,467	1,594	-0,564	-13,663
2888821,350	1,455	-0,574	-13,426
2888826,233	1,554	-0,703	-13,624
2888831,116	1,614	-0,693	-13,644
2888835,999	1,446	-0,673	-13,475
2888840,881	1,426	-0,624	-13,653
2888845,764	1,545	-0,772	-13,792
2888850,647	1,535	-0,644	-13,584
2888855,530	1,594	-0,693	-13,673
2888860,413	1,634	-0,644	-13,584
2888865,295	1,396	-0,604	-13,584
2888870,178	1,545	-0,564	-13,614
2888875,061	1,584	-0,495	-13,653
2888879,944	1,356	-0,743	-13,743
2888884,827	1,436	-0,723	-13,743
2888889,709	1,851	-0,416	-13,545
2888894,592	1,673	-0,535	-13,693
2888899,475	1,574	-0,545	-13,584
2888904,358	1,535	-0,644	-13,594
2888909,241	1,525	-0,584	-13,644
2888914,124	1,584	-0,733	-13,733
2888919,006	1,267	-0,525	-13,267
2888923,889	1,574	-0,594	-13,485
2888928,772	1,495	-0,653	-13,584
2888933,655	1,446	-0,525	-13,604
2888938,538	1,446	-0,614	-13,604
2888943,420	1,257	-0,693	-13,535
2888948,303	1,475	-0,693	-13,723
2888953,186	1,525	-0,564	-13,604
2888958,069	1,545	-0,634	-13,584
2888962,952	1,426	-0,485	-13,584
2888967,834	1,446	-0,703	-13,594
2888972,717	1,416	-0,485	-13,723
2888977,600	1,416	-0,663	-13,584
2888982,483	1,515	-0,683	-13,792
2888987,366	1,505	-0,703	-13,554
2888992,249	1,515	-0,663	-13,465
2888997,131	1,505	-0,535	-13,683
2889002,014	1,485	-0,624	-13,614
2889006,897	1,416	-0,594	-13,525
2889011,780	1,297	-0,653	-13,673
2889016,663	1,485	-0,634	-13,673
2889021,545	1,505	-0,564	-13,495
2889026,428	1,475	-0,762	-13,604
2889031,311	1,525	-0,545	-13,584
2889036,194	1,416	-0,535	-13,535
2889041,077	1,406	-0,574	-13,614
2889045,959	1,505	-0,653	-13,465
2889050,842	1,426	-0,624	-13,604
2889055,725	1,455	-0,584	-13,653
2889060,608	1,416	-0,525	-13,614
2889065,491	1,366	-0,713	-13,515
2889070,374	1,406	-0,554	-13,683
2889075,256	1,416	-0,733	-13,515
2889080,139	1,436	-0,644	-13,703
2889085,022	1,366	-0,594	-13,475
2889089,905	1,505	-0,693	-13,554
2889094,788	1,386	-0,683	-13,634
2889099,670	1,376	-0,584	-13,644
2889104,553	1,584	-0,624	-13,812
2889109,436	1,505	-0,564	-13,624
2889114,319	1,564	-0,673	-13,564
2889119,202	1,574	-0,584	-13,663
2889124,084	1,475	-0,574	-13,653
2889128,967	1,406	-0,614	-13,663
2889133,850	1,525	-0,703	-13,614
2889138,733	1,455	-0,574	-13,574
2889143,616	1,475	-0,713	-13,703
2889148,499	1,525	-0,752	-13,535
2889153,381	1,584	-0,723	-13,554
2889158,264	1,465	-0,634	-13,693
2889163,147	1,455	-0,545	-13,653
2889168,030	1,416	-0,723	-13,515
2889172,913	1,436	-0,663	-13,505
2889177,795	1,475	-0,545	-13,505
2889182,678	1,406	-0,604	-13,663
2889187,561	1,416	-0,644	-13,683
2889192,444	1,446	-0,663	-13,525
2889197,327	1,426	-0,733	-13,594
2889202,209	1,257	-0,634	-13,554
2889207,092	1,356	-0,634	-13,663
2889211,975	1,545	-0,644	-13,604
2889216,858	1,584	-0,693	-13,614
2889221,741	1,564	-0,673	-13,574
2889226,624	1,564	-0,713	-13,604
2889231,506	1,356	-0,554	-13,554
2889236,389	1,485	-0,693	-13,554
2889241,272	1,426	-0,545	-13,604
2889246,155	1,485	-0,733	-13,614
2889251,038	1,495	-0,604	-13,693
2889255,920	1,465	-0,723	-13,673
2889260,803	1,396	-0,723	-13,713
2889265,686	1,545	-0,693	-13,634
2889270,569	1,495	-0,584	-13,733
2889275,452	1,446	-0,554	-13,545
2889280,334	1,545	-0,644	-13,673
2889285,217	1,267	-0,624	-13,505
2889290,100	1,426	-0,653	-13,584
2889294,983	1,505	-0,564	-13,683
2889299,866	1,564	-0,644	-13,515
2889304,749	1,475	-0,535	-13,564
2889309,631	1,327	-0,644	-13,634
2889314,514	1,545	-0,624	-13,663
2889319,397	1,436	-0,624	-13,614
2889324,280	1,505	-0,545	-13,554
2889329,163	1,495	-0,515	-13,584
2889334,045	1,376	-0,772	-13,564
2889338,928	1,505	-0,683	-13,564
2889343,811	1,416	-0,574	-13,673
2889348,694	1,366	-0,525	-13,614
2889353,577	1,436	-0,614	-13,663
2889358,459	1,446	-0,812	-13,545
2889363,342	1,446	-0,574	-13,762
2889368,225	1,574	-0,594	-13,713
2889373,108	1,426	-0,723	-13,604
2889377,991	1,356	-0,673	-13,743
2889382,874	1,386	-0,723	-13,574
2889387,756	1,495	-0,713	-13,653
2889392,639	1,436	-0,624	-13,564
2889397,522	1,465	-0,594	-13,653
2889402,405	1,564	-0,604	-13,535
2889407,288	1,347	-0,614	-13,515
2889412,170	1,485	-0,574	-13,743
2889417,053	1,584	-0,634	-13,772
2889421,936	1,525	-0,693	-13,584
2889426,819	1,386	-0,683	-13,584
2889431,702	1,515	-0,653	-13,594
2889436,584	1,366	-0,713	-13,693
2889441,467	1,327	-0,673	-13,693
2889446,350	1,455	-0,574	-13,584
2889451,233	1,436	-0,673	-13,574
2889456,116	1,475	-0,594	-13,624
2889460,999	1,475	-0,634	-13,624
2889465,881	1,505	-0,535	-13,634
2889470,764	1,406	-0,624	-13,574
2889475,647	1,574	-0,604	-13,713
2889480,530	1,455	-0,683	-13,822
2889485,413	1,406	-0,802	-13,564
2889490,295	1,604	-0,604	-13,644
2889495,178	1,446	-0,545	-13,663
2889500,061	1,406	-0,574	-13,287
2889504,944	1,495	-0,733	-13,713
2889509,827	1,614	-0,584	-13,545
2889514,709	1,436	-0,416	-13,495
2889519,592	1,634	-0,703	-13,663
2889524,475	1,465	-0,594	-13,713
2889529,358	1,505	-0,703	-13,604
2889534,241	1,465	-0,584	-13,673
2889539,124	1,535	-0,505	-13,703
2889544,006	1,545	-0,614	-13,574
2889548,889	1,455	-0,653	-13,535
2889553,772	1,564	-0,604	-13,535
2889558,655	1,426	-0,713	-13,663
2889563,538	1,465	-0,663	-13,683
2889568,420	1,436	-0,624	-13,673
2889573,303	1,366	-0,683	-13,624
2889578,186	1,515	-0,564	-13,604
2889583,069	1,436	-0,554	-13,713
2889587,952	1,505	-0,634	-13,673
2889592,834	1,505	-0,495	-13,584
2889597,717	1,455	-0,634	-13,644
2889602,600	1,475	-0,505	-13,624
2889607,483	1,347	-0,703	-13,673
2889612,366	1,376	-0,584	-13,624
2889617,249	1,366	-0,604	-13,584
2889622,131	1,416	-0,634	-13,584
2889627,014	1,455	-0,782	-13,772
2889631,897	1,337	-0,584	-13,545
2889636,780	1,386	-0,683	-13,624
2889641,663	1,446	-0,614	-13,465
2889646,545	1,416	-0,624	-13,772
2889651,428	1,564	-0,693	-13,426
2889656,311	1,525	-0,644	-13,644
2889661,194	1,426	-0,584	-13,525
2889666,077	1,455	-0,782	-13,634
2889670,959	1,426	-0,663	-13,663
2889675,842	1,475	-0,772	-13,525
2889680,725	1,406	-0,554	-13,673
2889685,608	1,455	-0,614	-13,624
2889690,491	1,515	-0,574	-13,673
2889695,374	1,426	-0,535	-13,653
2889700,256	1,248	-0,614	-13,673
2889705,139	1,366	-0,604	-13,713
2889710,022	1,366	-0,653	-13,584
2889714,905	1,574	-0,584	-13,624
2889719,788	1,465	-0,554	-13,564
2889724,670	1,426	-0,663	-13,653
2889729,553	1,614	-0,644	-13,406
2889734,436	1,475	-0,713	-13,752
2889739,319	1,574	-0,584	-13,505
2889744,202	1,475	-0,673	-13,713
2889749,084	1,545	-0,703	-13,772
2889753,967	1,455	-0,584	-13,634
2889758,850	1,396	-0,604	-13,614
2889763,733	1,356	-0,545	-13,614
2889768,616	1,396	-0,683	-13,762
2889773,499	1,436	-0,614	-13,663
2889778,381	1,426	-0,673	-13,584
2889783,264	1,545	-0,634	-13,505
2889788,147	1,416	-0,604	-13,792
2889793,030	1,366	-0,653	-13,663
2889797,913	1,356	-0,703	-13,673
2889802,795	1,406	-0,554	-13,495
2889807,678	1,406	-0,545	-13,663
2889812,561	1,446	-0,584	-13,703
2889817,444	1,406	-0,564	-13,574
2889822,327	1,554	-0,624	-13,802
2889827,209	1,386	-0,673	-13,653
2889832,092	1,465	-0,584	-13,525
2889836,975	1,455	-0,624	-13,584
2889841,858	1,515	-0,762	-13,733
2889846,741	1,465	-0,653	-13,663
2889851,624	1,584	-0,644	-13,683
2889856,506	1,426	-0,535	-13,743
2889861,389	1,505	-0,653	-13,535
2889866,272	1,426	-0,762	-13,614
2889871,155	1,307	-0,594	-13,673
2889876,038	1,446	-0,713	-13,653
2889880,920	1,485	-0,683	-13,634
2889885,803	1,475	-0,545	-13,703
2889890,686	1,386	-0,604	-13,663
2889895,569	1,495	-0,604	-13,644
2889900,452	1,554	-0,703	-13,554
2889905,334	1,495	-0,663	-13,545
2889910,217	1,426	-0,604	-13,733
2889915,100	1,455	-0,624	-13,554
2889919,983	1,416	-0,624	-13,584
2889924,866	1,396	-0,703	-13,842
2889929,749	1,604	-0,644	-13,554
2889934,631	1,436	-0,653	-13,743
2889939,514	1,287	-0,693	-13,515
2889944,397	1,307	-0,752	-13,554
2889949,280	1,545	-0,604	-13,901
2889954,163	1,446	-0,673	-13,554
2889959,045	1,426	-0,842	-13,594
2889963,928	1,396	-0,663	-13,634
2889968,811	1,485	-0,594	-13,594
2889973,694	1,525	-0,673	-13,634
2889978,577	1,446	-0,564	-13,554
2889983,459	1,406	-0,604	-13,653
2889988,342	1,446	-0,733	-13,614
2889993,225	1,505	-0,634	-13,545
2889998,108	1,554	-0,535	-13,733
2890002,991	1,386	-0,614	-13,653
2890007,874	1,416	-0,554	-13,584
2890012,756	1,396	-0,663	-13,495
2890017,639	1,446	-0,634	-13,574
2890022,522	1,505	-0,545	-13,644
2890027,405	1,515	-0,812	-13,653
2890032,288	1,347	-0,673	-13,614
2890037,170	1,505	-0,762	-13,693
2890042,053	1,426	-0,594	-13,525
2890046,936	1,426	-0,713	-13,653
2890051,819	1,634	-0,535	-13,416
2890056,702	1,406	-0,772	-13,545
2890061,584	1,307	-0,644	-13,545
2890066,467	1,426	-0,554	-13,584
2890071,350	1,376	-0,713	-13,693
2890076,233	1,436	-0,564	-13,604
2890081,116	1,465	-0,663	-13,733
2890085,999	1,376	-0,673	-13,554
2890090,881	1,386	-0,653	-13,455
2890095,764	1,436	-0,614	-13,604
2890100,647	1,446	-0,683	-13,683
2890105,530	1,545	-0,752	-13,693
2890110,413	1,525	-0,594	-13,703
2890115,295	1,446	-0,624	-13,644
2890120,178	1,416	-0,663	-13,614
2890125,061	1,465	-0,723	-13,525
2890129,944	1,564	-0,564	-13,614
2890134,827	1,495	-0,554	-13,673
2890139,709	1,386	-0,782	-13,683
2890144,592	1,455	-0,574	-13,495
2890149,475	1,396	-0,693	-13,554
2890154,358	0,832	-0,624	-13,297
2890159,241	1,356	-0,515	-13,743
2890164,124	1,584	-0,851	-13,535
2890169,006	1,564	-0,634	-13,584
2890173,889	1,426	-0,535	-13,604
2890178,772	1,713	-0,683	-13,396
2890183,655	1,376	-0,644	-13,535
2890188,538	1,465	-0,752	-13,584
2890193,420	1,545	-0,634	-13,673
2890198,303	1,485	-0,772	-13,416
2890203,186	1,356	-0,673	-13,356
2890208,069	1,465	-0,614	-13,594
2890212,952	1,604	-0,594	-13,663
2890217,834	1,436	-0,663	-13,584
2890222,717	1,505	-0,782	-13,624
2890227,600	1,515	-0,545	-13,584
2890232,483	1,455	-0,644	-13,653
2890237,366	1,564	-0,535	-13,594
2890242,249	1,475	-0,515	-13,644
2890247,131	1,475	-0,663	-13,515
2890252,014	1,446	-0,574	-13,485
2890256,897	1,515	-0,653	-13,554
2890261,780	1,396	-0,693	-13,505
2890266,663	1,426	-0,525	-13,733
2890271,545	1,535	-0,604	-13,663
2890276,428	1,426	-0,614	-13,465
2890281,311	1,495	-0,762	-13,624
2890286,194	1,406	-0,525	-13,693
2890291,077	1,554	-0,723	-13,634
2890295,959	1,446	-0,683	-13,495
2890300,842	1,475	-0,653	-13,564
2890305,725	1,465	-0,594	-13,624
2890310,608	1,545	-0,644	-13,683
2890315,491	1,515	-0,634	-13,733
2890320,374	1,614	-0,693	-13,584
2890325,256	1,475	-0,485	-13,782
2890330,139	1,446	-0,663	-13,663
2890335,022	1,446	-0,584	-13,743
2890339,905	1,416	-0,594	-13,535
2890344,788	1,297	-0,644	-13,663
2890349,670	1,594	-0,584	-13,683
2890354,553	1,455	-0,683	-13,653
2890359,436	1,485	-0,663	-13,683
2890364,319	1,436	-0,733	-13,733
2890369,202	1,376	-0,594	-13,624
2890374,084	1,495	-0,634	-13,594
2890378,967	1,505	-0,584	-13,663
2890383,850	1,475	-0,554	-13,673
2890388,733	1,406	-0,663	-13,604
2890393,616	1,545	-0,693	-13,574
2890398,499	1,455	-0,762	-13,564
2890403,381	1,515	-0,614	-13,614
2890408,264	1,416	-0,634	-13,653
2890413,147	1,406	-0,634	-13,683
2890418,030	1,426	-0,634	-13,426
2890422,913	1,376	-0,752	-13,574
2890427,795	1,347	-0,604	-13,782
2890432,678	1,455	-0,782	-13,495
2890437,561	1,436	-0,535	-13,673
2890442,444	1,386	-0,644	-13,733
2890447,327	1,584	-0,614	-13,921
2890452,209	1,584	-0,644	-13,564
2890457,092	1,475	-0,693	-13,644
2890461,975	1,475	-0,455	-13,535
2890466,858	1,465	-0,614	-13,743
2890471,741	1,455	-0,693	-13,683
2890476,624	1,376	-0,594	-13,624
2890481,506	1,614	-0,683	-13,683
2890486,389	1,485	-0,644	-13,644
2890491,272	1,485	-0,554	-13,653
2890496,155	1,505	-0,604	-13,723
2890501,038	1,376	-0,644	-13,653
2890505,920	1,396	-0,644	-13,584
2890510,803	1,406	-0,584	-13,703
2890515,686	1,475	-0,644	-13,644
2890520,569	1,446	-0,693	-13,554
2890525,452	1,515	-0,584	-13,693
2890530,334	1,455	-0,594	-13,663
2890535,217	1,366	-0,663	-13,653
2890540,100	1,376	-0,762	-13,564
2890544,983	1,426	-0,574	-13,545
2890549,866	1,535	-0,644	-13,584
2890554,749	1,366	-0,634	-13,663
2890559,631	1,515	-0,733	-13,624
2890564,514	1,525	-0,752	-13,634
2890569,397	1,525	-0,525	-13,614
2890574,280	1,574	-0,475	-13,673
2890579,163	1,307	-0,624	-13,535
2890584,045	1,436	-0,574	-13,644
2890588,928	1,485	-0,673	-13,564
2890593,811	1,554	-0,624	-13,752
2890598,694	1,376	-0,713	-13,703
2890603,577	1,386	-0,644	-13,723
2890608,459	1,455	-0,594	-13,574
2890613,342	1,436	-0,614	-13,653
2890618,225	1,495	-0,525	-13,693
2890623,108	1,307	-0,465	-13,673
2890627,991	1,317	-0,564	-13,743
2890632,874	1,327	-0,644	-13,584
2890637,756	1,436	-0,525	-13,564
2890642,639	1,485	-0,644	-13,614
2890647,522	1,465	-0,673	-13,634
2890652,405	1,525	-0,713	-13,574
2890657,288	1,396	-0,713	-13,653
2890662,170	1,436	-0,653	-13,634
2890667,053	1,535	-0,564	-13,584
2890671,936	1,396	-0,683	-13,594
2890676,819	1,545	-0,663	-13,554
2890681,702	1,455	-0,574	-13,644
2890686,584	1,307	-0,624	-13,653
2890691,467	1,515	-0,545	-13,703
2890696,350	1,406	-0,653	-13,574
2890701,233	1,416	-0,713	-13,713
2890706,116	1,475	-0,644	-13,693
2890710,999	1,376	-0,683	-13,673
2890715,881	1,475	-0,515	-13,624
2890720,764	1,446	-0,554	-13,545
2890725,647	1,515	-0,535	-13,653
2890730,530	1,347	-0,733	-13,554
2890735,413	1,495	-0,564	-13,554
2890740,295	1,356	-0,703	-13,713
2890745,178	1,723	-0,713	-13,683
2890750,061	1,386	-0,842	-13,792
2890754,944	1,525	-0,653	-13,634
2890759,827	1,505	-0,644	-13,644
2890764,709	1,228	-0,673	-14,248
2890769,592	1,505	-0,475	-13,653
2890774,475	1,594	-0,693	-13,535
2890779,358	1,594	-0,614	-13,495
2890784,241	1,426	-0,564	-13,842
2890789,124	1,634	-0,673	-13,554
2890794,006	1,535	-0,594	-13,644
2890798,889	1,356	-0,792	-13,683
2890803,772	1,010	-0,950	-13,703
2890808,655	-0,040	0,050	-14,584
2890813,538	2,663	-0,624	-13,871
2890818,420	2,941	-0,703	-13,465
2890823,303	2,574	-0,931	-13,693
2890828,186	1,436	-0,713	-13,673
2890833,069	1,465	-0,663	-13,703
2890837,952	1,376	-0,594	-13,653
2890842,834	1,396	-0,762	-13,614
2890847,717	1,436	-0,634	-13,594
2890852,600	1,436	-0,554	-13,733
2890857,483	1,495	-0,574	-13,693
2890862,366	1,545	-0,584	-13,515
2890867,249	1,396	-0,693	-13,614
2890872,131	1,475	-0,644	-13,624
2890877,014	1,485	-0,604	-13,683
2890881,897	1,446	-0,554	-13,723
2890886,780	1,673	-0,624	-13,653
2890891,663	1,455	-0,663	-13,782
2890896,545	1,525	-0,634	-13,693
2890901,428	1,386	-0,683	-13,535
2890906,311	1,426	-0,594	-13,673
2890911,194	1,515	-0,614	-13,634
2890916,077	1,406	-0,644	-13,634
2890920,959	1,446	-0,554	-13,792
2890925,842	1,416	-0,604	-13,703
2890930,725	1,386	-0,653	-13,673
2890935,608	1,446	-0,604	-13,564
2890940,491	1,545	-0,535	-13,634
2890945,374	1,416	-0,733	-13,574
2890950,256	1,455	-0,614	-13,406
2890955,139	1,446	-0,733	-13,683
2890960,022	1,505	-0,624	-13,564
2890964,905	1,366	-0,574	-13,733
2890969,788	1,337	-0,733	-13,792
2890974,670	1,495	-0,475	-13,693
2890979,553	1,406	-0,861	-13,564
2890984,436	1,426	-0,653	-13,634
2890989,319	1,406	-0,713	-13,584
2890994,202	1,485	-0,545	-13,525
2890999,084	1,416	-0,673	-13,683
2891003,967	1,446	-0,535	-13,495
2891008,850	1,515	-0,584	-13,485
2891013,733	1,604	-0,554	-13,772
2891018,616	1,465	-0,554	-13,743
2891023,499	1,554	-0,604	-13,802
2891028,381	1,406	-0,723	-13,376
2891033,264	1,455	-0,584	-13,515
2891038,147	1,455	-0,653	-13,703
2891043,030	1,624	-0,614	-13,505
2891047,913	1,564	-0,703	-13,644
2891052,795	1,287	-0,584	-13,762
2891057,678	1,525	-0,624	-13,634
2891062,561	1,406	-0,436	-13,574
2891067,444	1,594	-0,574	-13,634
2891072,327	1,406	-0,644	-13,743
2891077,209	1,594	-0,604	-13,594
2891082,092	1,446	-0,564	-13,673
2891086,975	1,376	-0,614	-13,693
2891091,858	1,366	-0,683	-13,594
2891096,741	1,505	-0,614	-13,485
2891101,624	1,485	-0,545	-13,515
2891106,506	1,317	-0,594	-13,723
2891111,389	1,465	-0,703	-13,822
2891116,272	1,426	-0,653	-13,604
2891121,155	1,416	-0,693	-13,812
2891126,038	1,406	-0,653	-13,663
2891130,920	1,545	-0,554	-13,594
2891135,803	1,574	-0,693	-13,604
2891140,686	1,366	-0,653	-13,465
2891145,569	1,564	-0,574	-13,634
2891150,452	1,446	-0,772	-13,604
2891155,334	1,515	-0,515	-13,505
2891160,217	1,505	-0,594	-13,574
2891165,100	1,485	-0,545	-13,525
2891169,983	1,554	-0,574	-13,604
2891174,866	1,426	-0,733	-13,604
2891179,749	1,396	-0,762	-13,683
2891184,631	1,505	-0,673	-13,515
2891189,514	1,366	-0,673	-13,792
2891194,397	1,426	-0,594	-13,574
2891199,280	1,376	-0,624	-13,703
2891204,163	1,446	-0,743	-13,574
2891209,045	1,386	-0,564	-13,693
2891213,928	1,564	-0,515	-13,554
2891218,811	1,495	-0,594	-13,614
2891223,694	1,485	-0,634	-13,634
2891228,577	1,515	-0,673	-13,644
2891233,459	1,485	-0,564	-13,713
2891238,342	1,515	-0,614	-13,574
2891243,225	1,515	-0,584	-13,733
2891248,108	1,386	-0,525	-13,653
2891252,991	1,366	-0,683	-13,653
2891257,874	1,307	-0,644	-13,673
2891262,756	1,485	-0,624	-13,485
2891267,639	1,455	-0,703	-13,663
2891272,522	1,307	-0,535	-13,594
2891277,405	1,386	-0,574	-13,703
2891282,288	1,554	-0,683	-13,485
2891287,170	1,347	-0,584	-13,525
2891292,053	1,406	-0,792	-13,733
2891296,936	1,386	-0,752	-13,634
2891301,819	1,386	-0,584	-13,574
2891306,702	1,485	-0,584	-13,545
2891311,584	1,347	-0,762	-13,535
2891316,467	1,366	-0,634	-13,604
2891321,350	1,475	-0,713	-13,465
2891326,233	1,356	-0,644	-13,653
2891331,116	1,426	-0,713	-13,624
2891335,999	1,406	-0,644	-13,594
2891340,881	1,505	-0,604	-13,624
2891345,764	1,416	-0,703	-13,683
2891350,647	1,604	-0,525	-13,653
2891355,530	1,436	-0,703	-13,644
2891360,413	1,416	-0,663	-13,485
2891365,295	1,455	-0,614	-13,782
2891370,178	1,446	-0,554	-13,713
2891375,061	1,525	-0,505	-13,733
2891379,944	1,267	-0,723	-13,703
2891384,827	1,406	-0,743	-13,594
2891389,709	1,723	-0,663	-13,812
2891394,592	1,455	-0,584	-13,644
2891399,475	1,356	-0,614	-13,525
2891404,358	1,644	-0,634	-13,653
2891409,241	1,436	-0,535	-13,574
2891414,124	1,406	-0,663	-13,554
2891419,006	1,604	-0,515	-13,634
2891423,889	1,347	-0,545	-13,653
2891428,772	1,465	-0,752	-13,634
2891433,655	1,416	-0,624	-13,554
2891438,538	1,406	-0,693	-13,673
2891443,420	1,446	-0,673	-13,703
2891448,303	1,376	-0,683	-13,683
2891453,186	1,485	-0,634	-13,604
2891458,069	1,455	-0,535	-13,663
2891462,952	1,525	-0,574	-13,594
2891467,834	1,604	-0,772	-13,604
2891472,717	1,723	-0,644	-13,485
2891477,600	1,376	-0,683	-13,574
2891482,483	1,515	-0,535	-13,584
2891487,366	1,436	-0,564	-13,792
2891492,249	1,515	-0,614	-13,594
2891497,131	1,455	-0,564	-13,673
2891502,014	1,545	-0,614	-13,644
2891506,897	1,554	-0,485	-13,653
2891511,780	1,505	-0,653	-13,525
2891516,663	1,376	-0,792	-13,644
2891521,545	1,386	-0,673	-13,683
2891526,428	1,436	-0,673	-13,515
2891531,311	1,545	-0,545	-13,644
2891536,194	1,455	-0,683	-13,723
2891541,077	1,436	-0,713	-13,614
2891545,959	1,416	-0,624	-13,604
2891550,842	1,485	-0,673	-13,604
2891555,725	1,485	-0,762	-13,584
2891560,608	1,416	-0,525	-13,683
2891565,491	1,465	-0,624	-13,683
2891570,374	1,495	-0,604	-13,614
2891575,256	1,356	-0,693	-13,535
2891580,139	1,287	-0,743	-13,713
2891585,022	1,574	-0,455	-13,535
2891589,905	1,455	-0,594	-13,683
2891594,788	1,485	-0,634	-13,723
2891599,670	1,446	-0,644	-13,772
2891604,553	1,287	-0,515	-13,584
2891609,436	1,436	-0,713	-13,644
2891614,319	1,446	-0,663	-13,733
2891619,202	1,505	-0,733	-13,644
2891624,084	1,396	-0,653	-13,634
2891628,967	1,426	-0,663	-13,584
2891633,850	1,436	-0,614	-13,574
2891638,733	1,554	-0,723	-13,644
2891643,616	1,495	-0,723	-13,693
2891648,499	1,455	-0,594	-13,752
2891653,381	1,545	-0,663	-13,634
2891658,264	1,485	-0,594	-13,604
2891663,147	1,723	-0,564	-13,287
2891668,030	1,604	-0,614	-13,634
2891672,913	1,376	-0,733	-13,812
2891677,795	-1,198	2,257	-13,376
2891682,678	0,109	-0,950	-13,574
2891687,561	0,545	-0,505	-13,634
2891692,444	0,970	-0,287	-13,584
2891697,327	0,812	0,050	-13,347
2891702,209	1,297	-0,713	-13,901
2891707,092	1,416	-0,485	-13,436
2891711,975	1,604	-0,554	-13,376
2891716,858	1,842	-0,822	-13,396
2891721,741	1,644	-0,861	-13,683
2891726,624	1,614	-0,782	-13,693
2891731,506	1,644	-0,663	-13,980
2891736,389	1,436	-1,010	-13,752
2891741,272	1,416	-0,554	-13,970
2891746,155	1,109	-0,139	-14,228
2891751,038	1,386	-0,287	-14,297
2891755,920	1,356	-0,168	-14,376
2891760,803	1,327	0,020	-14,505
2891765,686	1,406	0,059	-16,178
2891770,569	2,059	0,040	-15,822
2891775,452	1,832	-0,297	-15,960
2891780,334	1,554	-0,248	-15,802
2891785,217	1,446	0,000	-15,713
2891790,100	1,693	-0,099	-15,683
2891794,983	1,733	-0,020	-15,683
2891799,866	1,713	-0,139	-15,772
2891804,749	1,574	-0,139	-15,535
2891809,631	1,426	0,010	-15,485
2891814,514	1,446	0,139	-15,693
2891819,397	1,277	0,257	-15,950
2891824,280	1,109	0,228	-15,752
2891829,163	0,861	0,248	-15,663
2891834,045	0,881	0,376	-15,901
2891838,928	0,871	0,356	-16,069
2891843,811	0,842	0,535	-16,069
2891848,694	0,762	0,713	-16,089
2891853,577	0,614	0,842	-15,891
2891858,459	0,317	0,851	-15,386
2891863,342	0,139	0,960	-14,980
2891868,225	0,178	0,911	-14,752
2891873,108	0,198	0,941	-14,406
2891877,991	-0,267	1,099	-14,287
2891882,874	-0,842	1,564	-13,960
2891887,756	-1,406	2,347	-14,297
2891892,639	-1,574	3,574	-15,564
2891897,522	-2,158	3,158	-15,871
2891902,405	-1,149	2,921	-15,416
2891907,288	-0,861	2,198	-14,386
